,ind,cycle,start M,0,1,21,22,212,223,50,100
49950,4950,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4951,4951,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9951,4951,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14951,4951,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19951,4951,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24951,4951,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29951,4951,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34951,4951,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39951,4951,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44951,4951,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49951,4951,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4952,4952,1,1,0,0.93239962,0.0575,0.00482,4.00E-04,0.004605,0,0.00027538
9952,4952,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
14952,4952,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
19952,4952,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
24952,4952,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
29952,4952,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
34952,4952,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
39952,4952,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
44952,4952,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
49952,4952,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
4953,4953,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9953,4953,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14953,4953,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19953,4953,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24953,4953,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29953,4953,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34953,4953,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39953,4953,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44953,4953,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49953,4953,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4954,4954,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9954,4954,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14954,4954,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19954,4954,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24954,4954,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29954,4954,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34954,4954,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39954,4954,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44954,4954,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49954,4954,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4955,4955,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9955,4955,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14955,4955,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19955,4955,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24955,4955,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29955,4955,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34955,4955,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39955,4955,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44955,4955,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49955,4955,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4956,4956,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9956,4956,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14956,4956,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19956,4956,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24956,4956,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29956,4956,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34956,4956,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39956,4956,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44956,4956,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49956,4956,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4957,4957,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9957,4957,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14957,4957,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19957,4957,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24957,4957,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29957,4957,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34957,4957,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39957,4957,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44957,4957,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49957,4957,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4958,4958,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9958,4958,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14958,4958,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19958,4958,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24958,4958,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29958,4958,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34958,4958,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39958,4958,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44958,4958,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49958,4958,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4959,4959,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9959,4959,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14959,4959,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19959,4959,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24959,4959,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29959,4959,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34959,4959,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39959,4959,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44959,4959,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49959,4959,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4960,4960,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9960,4960,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14960,4960,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19960,4960,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24960,4960,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29960,4960,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34960,4960,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39960,4960,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44960,4960,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49960,4960,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4961,4961,1,1,0,0.93239962,0.0575,0.00482,4.00E-04,0.004605,0,0.00027538
9961,4961,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
14961,4961,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
19961,4961,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
24961,4961,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
29961,4961,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
34961,4961,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
39961,4961,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
44961,4961,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
49961,4961,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
4962,4962,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9962,4962,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14962,4962,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19962,4962,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24962,4962,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29962,4962,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34962,4962,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39962,4962,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44962,4962,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49962,4962,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4963,4963,1,1,0,0.93239962,0.0575,0.00482,4.00E-04,0.004605,0,0.00027538
9963,4963,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
14963,4963,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
19963,4963,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
24963,4963,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
29963,4963,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
34963,4963,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
39963,4963,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
44963,4963,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
49963,4963,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
4964,4964,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9964,4964,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14964,4964,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19964,4964,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24964,4964,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29964,4964,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34964,4964,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39964,4964,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44964,4964,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49964,4964,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4965,4965,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9965,4965,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14965,4965,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19965,4965,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24965,4965,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29965,4965,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34965,4965,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39965,4965,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44965,4965,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49965,4965,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4966,4966,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9966,4966,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14966,4966,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19966,4966,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24966,4966,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29966,4966,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34966,4966,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39966,4966,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44966,4966,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49966,4966,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4967,4967,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9967,4967,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14967,4967,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19967,4967,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24967,4967,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29967,4967,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34967,4967,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39967,4967,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44967,4967,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49967,4967,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4968,4968,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9968,4968,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14968,4968,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19968,4968,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24968,4968,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29968,4968,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34968,4968,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39968,4968,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44968,4968,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49968,4968,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4969,4969,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9969,4969,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14969,4969,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19969,4969,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24969,4969,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29969,4969,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34969,4969,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39969,4969,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44969,4969,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49969,4969,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4970,4970,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9970,4970,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14970,4970,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19970,4970,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24970,4970,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29970,4970,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34970,4970,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39970,4970,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44970,4970,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49970,4970,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4971,4971,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9971,4971,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14971,4971,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19971,4971,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24971,4971,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29971,4971,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34971,4971,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39971,4971,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44971,4971,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49971,4971,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4972,4972,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9972,4972,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14972,4972,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19972,4972,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24972,4972,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29972,4972,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34972,4972,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39972,4972,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44972,4972,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49972,4972,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4973,4973,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9973,4973,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14973,4973,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19973,4973,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24973,4973,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29973,4973,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34973,4973,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39973,4973,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44973,4973,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49973,4973,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4974,4974,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9974,4974,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14974,4974,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19974,4974,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24974,4974,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29974,4974,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34974,4974,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39974,4974,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44974,4974,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49974,4974,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4975,4975,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9975,4975,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14975,4975,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19975,4975,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24975,4975,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29975,4975,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34975,4975,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39975,4975,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44975,4975,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49975,4975,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4976,4976,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9976,4976,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14976,4976,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19976,4976,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24976,4976,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29976,4976,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34976,4976,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39976,4976,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44976,4976,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49976,4976,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4977,4977,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9977,4977,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14977,4977,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19977,4977,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24977,4977,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29977,4977,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34977,4977,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39977,4977,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44977,4977,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49977,4977,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4978,4978,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9978,4978,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14978,4978,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19978,4978,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24978,4978,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29978,4978,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34978,4978,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39978,4978,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44978,4978,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49978,4978,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4979,4979,1,1,0,0.93239962,0.0575,0.00482,4.00E-04,0.004605,0,0.00027538
9979,4979,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
14979,4979,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
19979,4979,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
24979,4979,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
29979,4979,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
34979,4979,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
39979,4979,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
44979,4979,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
49979,4979,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
4980,4980,1,22,0,0.97,0,0.02972462,0,0,0,0.00027538
9980,4980,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
14980,4980,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
19980,4980,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
24980,4980,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
29980,4980,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
34980,4980,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
39980,4980,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
44980,4980,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
49980,4980,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
4981,4981,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9981,4981,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
14981,4981,3,212,0,0.97,0,0,0.029611392,0,0.000114,0.000274608
19981,4981,4,100,0,0,0,0,0,0,0,1
24981,4981,5,100,0,0,0,0,0,0,0,1
29981,4981,6,100,0,0,0,0,0,0,0,1
34981,4981,7,100,0,0,0,0,0,0,0,1
39981,4981,8,100,0,0,0,0,0,0,0,1
44981,4981,9,100,0,0,0,0,0,0,0,1
49981,4981,10,100,0,0,0,0,0,0,0,1
4982,4982,1,1,0,0.93239962,0.0575,0.00482,4.00E-04,0.004605,0,0.00027538
9982,4982,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
14982,4982,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
19982,4982,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
24982,4982,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
29982,4982,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
34982,4982,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
39982,4982,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
44982,4982,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
49982,4982,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
4983,4983,1,1,0,0.93239962,0.0575,0.00482,4.00E-04,0.004605,0,0.00027538
9983,4983,2,21,0,0.6565,0.31300816,0.0101,0.0101,0.01,1.70E-05,0.00027484
14983,4983,3,21,0,0.6565,0.313008392,0.0101,0.0101,0.01,1.70E-05,0.000274608
19983,4983,4,21,0,0.6565,0.313008625,0.0101,0.0101,0.01,1.70E-05,0.000274375
24983,4983,5,21,0,0.6565,0.313008857,0.0101,0.0101,0.01,1.70E-05,0.000274143
29983,4983,6,21,0,0.6565,0.313009089,0.0101,0.0101,0.01,1.70E-05,0.000273911
34983,4983,7,21,0,0.6565,0.313009321,0.0101,0.0101,0.01,1.70E-05,0.000273679
39983,4983,8,21,0,0.6565,0.313009552,0.0101,0.0101,0.01,1.70E-05,0.000273448
44983,4983,9,21,0,0.6565,0.313009784,0.0101,0.0101,0.01,1.70E-05,0.000273216
49983,4983,10,21,0,0.6565,0.313010015,0.0101,0.0101,0.01,1.70E-05,0.000272985
4984,4984,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9984,4984,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14984,4984,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19984,4984,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24984,4984,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29984,4984,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34984,4984,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39984,4984,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44984,4984,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49984,4984,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4985,4985,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9985,4985,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14985,4985,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19985,4985,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24985,4985,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29985,4985,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34985,4985,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39985,4985,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44985,4985,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49985,4985,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4986,4986,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9986,4986,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14986,4986,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19986,4986,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24986,4986,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29986,4986,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34986,4986,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
